TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionType,Location,Channel,CustomerOccupation,TransactionDate,PreviousTransactionDate,BinningAge,Target
694.2,61.0,72.0,1.0,1389.37,Debit,Milwaukee,ATM,Retired,2023-12-07 16:20:08,2024-11-04 08:07:23,Medium,1
116.86000000000001,55.0,171.0,1.0,6706.56,Debit,Louisville,ATM,Engineer,2023-03-20 18:28:48,2024-11-04 08:12:15,Medium,1
211.36,57.0,149.0,1.0,7175.29,Credit,Detroit,,Doctor,2023-03-03 18:02:52,2024-11-04 08:10:50,Medium,1
74.88,25.0,202.0,1.0,420.6700000000001,Debit,Atlanta,ATM,Student,2023-05-24 16:25:50,2024-11-04 08:07:46,Very Low,2
211.36,75.0,99.0,1.0,7323.53,Debit,Philadelphia,Branch,Retired,2023-05-22 16:17:19,2024-11-04 08:09:48,High,1
134.7,50.0,106.0,1.0,8395.85,Debit,Fort Worth,ATM,Doctor,2023-08-21 16:03:18,2024-11-04 08:11:07,Medium,0
890.24,33.0,161.0,1.0,5140.93,Credit,Las Vegas,Online,Engineer,2023-07-07 18:03:43,2024-11-04 08:07:32,Low,2
361.27,63.0,180.0,1.0,7945.57,Debit,Omaha,ATM,Doctor,2023-01-06 17:01:53,2024-11-04 08:10:07,High,1
131.56,44.0,42.0,1.0,5873.54,Debit,Charlotte,Branch,Doctor,2023-10-19 16:42:37,2024-11-04 08:07:12,Low,1
485.51,76.0,37.0,1.0,3074.45,Credit,Milwaukee,Online,Retired,2023-11-28 16:49:27,2024-11-04 08:08:02,High,1
547.87,64.0,131.0,1.0,6155.76,Debit,Columbus,ATM,Retired,2023-07-10 17:15:27,2024-11-04 08:10:31,High,1
457.3,28.0,15.0,1.0,8318.29,Debit,Virginia Beach,Online,Engineer,2023-06-26 18:25:21,2024-11-04 08:07:53,Low,0
506.24,58.0,64.0,1.0,230.09000000000015,Debit,Chicago,ATM,Engineer,2023-01-13 16:44:26,2024-11-04 08:11:40,Medium,1
486.59,57.0,119.0,1.0,2513.56,Debit,Indianapolis,Branch,Retired,2023-12-19 16:55:17,2024-11-04 08:10:02,Medium,1
163.68,41.0,292.0,1.0,10090.05,Debit,San Diego,Branch,Doctor,2023-09-28 16:20:57,2024-11-04 08:11:01,Low,0
581.65,22.0,176.0,1.0,480.1899999999996,Debit,Boston,ATM,Student,2023-01-09 16:54:58,2024-11-04 08:09:39,Very Low,2
52.01000000000002,48.0,85.0,1.0,1120.8799999999997,Debit,Mesa,ATM,Doctor,2023-11-07 16:46:04,2024-11-04 08:11:27,Medium,1
630.24,21.0,62.0,1.0,370.8100000000004,Debit,Boston,ATM,Student,2023-11-29 18:10:30,2024-11-04 08:11:52,Very Low,2
523.74,43.0,159.0,1.0,13498.55,Debit,Oklahoma City,ATM,Doctor,2023-11-02 16:36:37,2024-11-04 08:06:52,Low,0
217.5,46.0,35.0,1.0,3057.4,Credit,Denver,Branch,Engineer,2023-10-23 18:54:48,2024-11-04 08:06:58,Medium,1
91.48000000000002,51.0,141.0,1.0,14942.78,Debit,Fort Worth,ATM,Doctor,2023-01-23 16:50:31,2024-11-04 08:09:17,Medium,0
5.25,39.0,49.0,1.0,14143.32,Debit,San Jose,ATM,Doctor,2023-11-13 18:26:24,2024-11-04 08:12:22,Low,0
54.03,56.0,161.0,1.0,6736.3,Credit,Milwaukee,ATM,Retired,2023-09-19 17:16:46,2024-11-04 08:07:36,Medium,1
736.73,48.0,10.0,1.0,3313.07,Debit,Memphis,Branch,Engineer,2023-11-27 16:05:27,2024-11-04 08:10:54,Medium,1
368.91,54.0,13.999999999999986,1.0,829.71,,Virginia Beach,Branch,Doctor,2023-03-10 17:49:57,2024-11-04 08:10:28,Medium,1
33.06,53.0,170.0,1.0,1540.87,Credit,Fort Worth,Online,Retired,2023-01-17 16:03:41,2024-11-04 08:06:43,Medium,1
66.5,32.0,144.0,1.0,6820.23,Credit,Louisville,Online,Engineer,2023-05-04 16:44:56,2024-11-04 08:08:06,Low,0
177.08,35.0,85.0,1.0,13475.14,Debit,Las Vegas,,Doctor,2023-01-06 17:16:44,2024-11-04 08:12:21,Low,0
588.54,32.0,130.0,1.0,714.4499999999998,Debit,Portland,Branch,Engineer,2023-02-06 17:57:28,2024-11-04 08:10:37,Low,2
173.5,21.0,282.0,1.0,1306.9099999999999,Debit,Nashville,ATM,Student,2023-10-23 17:16:20,2024-11-04 08:11:52,Very Low,2
78.32999999999998,56.0,189.0,1.0,7255.33,Credit,Memphis,Online,Engineer,2023-07-31 16:13:12,2024-11-04 08:08:18,Medium,1
40.65999999999997,59.0,156.0,1.0,1153.8400000000001,Debit,Louisville,Branch,Retired,2024-01-01 16:08:49,2024-11-04 08:11:28,Medium,1
97.22,77.0,55.0,1.0,6647.73,Credit,Atlanta,Branch,Retired,2023-02-20 17:30:19,2024-11-04 08:11:17,High,1
34.06999999999999,22.0,81.0,1.0,8709.77,Debit,Philadelphia,Branch,Student,2023-11-06 17:22:58,2024-11-04 08:07:21,Very Low,0
492.06,23.0,74.0,1.0,857.8999999999996,Debit,Fresno,Online,Student,2023-10-19 16:14:15,2024-11-04 08:09:56,Very Low,2
842.01,53.0,185.0,1.0,509.4499999999998,Credit,Virginia Beach,Online,Doctor,2023-09-12 16:43:27,2024-11-04 08:08:33,Medium,1
73.55000000000001,51.0,158.0,1.0,2812.06,Debit,Atlanta,ATM,Engineer,2023-01-09 16:09:48,2024-11-04 08:11:21,Medium,1
760.53,57.0,118.0,1.0,6179.91,Debit,Phoenix,Online,Engineer,2023-09-04 18:13:25,2024-11-04 08:09:35,Medium,1
273.08,45.0,134.0,1.0,6609.3,Credit,Houston,Branch,Engineer,2023-01-30 16:09:08,2024-11-04 08:07:57,Medium,0
371.69,67.0,143.0,1.0,3484.32,Debit,San Francisco,Branch,Retired,2023-12-22 16:27:49,2024-11-04 08:09:59,High,1
218.96,18.0,13.0,1.0,754.21,Debit,Seattle,ATM,Student,2023-08-30 16:11:47,2024-11-04 08:10:35,Very Low,2
227.39,18.0,65.0,1.0,751.0900000000001,Debit,Atlanta,Online,Student,2023-12-25 16:58:19,2024-11-04 08:11:36,Very Low,2
237.99,39.0,86.0,1.0,8510.09,Credit,Kansas City,Branch,Doctor,2023-05-08 16:45:11,2024-11-04 08:11:36,Low,0
186.6,58.0,13.0,1.0,1508.7200000000003,Debit,,Online,Doctor,2023-07-04 16:27:23,2024-11-04 08:06:24,Medium,1
341.15,18.0,148.0,1.0,511.3699999999999,Debit,San Jose,Online,Student,2023-02-13 17:18:15,2024-11-04 08:10:09,Very Low,2
434.58,59.0,215.0,1.0,12648.32,Debit,Memphis,ATM,Doctor,2023-09-06 16:28:38,2024-11-04 08:08:15,Medium,0
312.88,54.0,44.0,1.0,233.21000000000004,Credit,Portland,Branch,Engineer,2023-05-26 18:12:50,2024-11-04 08:07:23,Medium,1
75.15,23.0,154.0,1.0,1092.9199999999996,Debit,Boston,ATM,Student,2023-09-18 17:31:23,2024-11-04 08:11:00,Very Low,2
23.30000000000001,59.0,161.0,1.0,6711.15,Debit,Los Angeles,ATM,Engineer,2023-08-14 18:13:38,2024-11-04 08:08:06,Medium,1
47.379999999999995,25.0,61.00000000000001,1.0,459.3699999999999,Credit,Seattle,Online,Student,2023-02-08 18:18:07,2024-11-04 08:07:05,Very Low,2
512.81,79.0,30.0,1.0,6994.34,Debit,Sacramento,Branch,Retired,2023-07-19 16:57:01,2024-11-04 08:11:58,High,1
488.15,43.0,168.0,1.0,7071.09,Debit,Louisville,Branch,Engineer,2023-07-31 16:01:00,2024-11-04 08:11:13,Low,0
12.819999999999993,44.0,156.0,1.0,9045.19,Debit,Fort Worth,ATM,Engineer,2023-04-05 18:37:10,2024-11-04 08:08:25,Low,0
535.91,43.0,22.0,1.0,9642.12,Debit,Las Vegas,Online,Engineer,2023-07-07 16:38:12,2024-11-04 08:10:49,Low,0
270.72,26.0,53.0,1.0,6263.96,Credit,Washington,Online,Engineer,2023-07-03 18:01:00,2024-11-04 08:11:05,Very Low,2
97.98000000000002,72.0,18.0,1.0,7460.33,Debit,Denver,Branch,Retired,2023-02-06 16:09:48,2024-11-04 08:08:43,High,1
196.08,61.0,98.0,1.0,4233.82,Debit,San Francisco,Online,Retired,2023-08-25 16:52:28,2024-11-04 08:06:31,Medium,1
251.18,42.0,246.0,1.0,8303.9,Debit,San Jose,ATM,Engineer,2023-06-01 16:51:11,2024-11-04 08:07:55,Low,0
44.52000000000001,28.0,205.0,1.0,314.27999999999975,Debit,El Paso,Online,Student,2023-03-28 18:30:25,2024-11-04 08:10:28,Low,2
178.87,35.0,180.0,1.0,5241.23,Debit,Baltimore,Online,Doctor,2023-05-23 16:03:54,2024-11-04 08:10:16,Low,2
386.68,46.0,128.0,1.0,6863.06,Debit,New York,Branch,Doctor,2023-10-31 16:48:01,2024-11-04 08:06:28,Medium,0
167.14,76.0,20.0,1.0,3877.73,Debit,Denver,Online,Retired,2023-04-24 18:33:29,2024-11-04 08:06:26,High,1
345.22,69.0,253.0,1.0,4046.58,Debit,Fresno,Branch,Retired,2023-09-05 16:55:47,2024-11-04 08:07:36,High,1
74.85,72.0,117.0,1.0,2409.73,Debit,Raleigh,ATM,Retired,2023-12-25 17:19:08,2024-11-04 08:11:49,High,1
671.73,58.0,54.0,1.0,5211.88,Debit,Washington,Branch,Engineer,2023-10-16 16:15:54,2024-11-04 08:12:04,Medium,1
255.04,45.0,152.0,1.0,6217.86,Debit,Seattle,ATM,Engineer,2023-11-23 16:15:59,2024-11-04 08:11:38,Medium,0
45.77000000000001,25.0,109.0,1.0,5978.12,Debit,Philadelphia,Online,Student,2023-02-09 17:50:23,2024-11-04 08:08:01,Very Low,2
329.69,26.0,66.0,1.0,1671.6599999999999,Credit,San Antonio,Online,Student,2023-01-09 16:54:30,2024-11-04 08:09:49,Very Low,2
11.920000000000016,53.0,52.0,1.0,14611.9,Debit,San Diego,,Doctor,2023-10-09 17:48:55,2024-11-04 08:11:22,Medium,0
47.420000000000016,64.0,27.999999999999986,1.0,8253.52,Debit,San Diego,ATM,Doctor,2023-12-19 16:46:08,2024-11-04 08:08:56,High,1
35.99000000000001,63.0,129.0,1.0,4489.79,Debit,Miami,Branch,Retired,2023-01-19 16:14:12,2024-11-04 08:09:17,High,1
151.19,37.0,96.0,1.0,11903.82,Credit,New York,Branch,Doctor,2023-05-05 16:04:36,2024-11-04 08:11:16,Low,0
242.62,22.0,234.0,1.0,483.02000000000044,Credit,San Francisco,Online,Student,2023-07-10 16:40:15,2024-11-04 08:07:09,Very Low,2
48.72,21.0,17.0,1.0,816.0799999999999,Debit,Virginia Beach,Branch,Student,2023-09-29 18:54:28,2024-11-04 08:07:27,Very Low,2
43.46000000000001,25.0,80.0,1.0,578.0599999999995,Debit,Boston,ATM,Student,2023-07-21 17:02:42,2024-11-04 08:10:45,Very Low,2
443.79,53.0,87.0,1.0,3133.85,Debit,Las Vegas,ATM,Retired,2023-10-09 18:28:04,2024-11-04 08:11:16,Medium,1
365.14,68.0,57.0,1.0,5894.09,Debit,Dallas,Online,Retired,2023-12-01 18:46:28,2024-11-04 08:07:25,High,1
757.41,22.0,37.0,1.0,9532.42,Debit,Los Angeles,ATM,Student,2023-05-05 16:31:53,2024-11-04 08:09:03,Very Low,0
20.54000000000002,51.0,72.0,1.0,5327.03,Debit,Fort Worth,Branch,Engineer,2023-08-21 18:09:24,2024-11-04 08:07:28,Medium,1
475.36,34.0,105.0,1.0,2000.6,Debit,Phoenix,ATM,Engineer,2023-10-02 16:03:09,2024-11-04 08:06:59,Low,2
34.74000000000001,56.0,24.0,1.0,6827.57,Debit,San Francisco,ATM,Retired,2023-06-26 16:40:21,2024-11-04 08:11:03,Medium,1
689.54,27.0,93.0,1.0,1633.7600000000002,Debit,Oklahoma City,Branch,Student,2023-03-06 16:46:57,2024-11-04 08:08:53,Low,2
211.18,73.0,90.0,1.0,4069.17,Debit,Washington,ATM,Retired,2023-10-16 16:09:47,2024-11-04 08:11:50,High,1
211.36,51.0,286.0,1.0,7943.47,Credit,Fort Worth,Branch,Engineer,2023-11-21 16:23:41,2024-11-04 08:11:10,Medium,0
744.41,39.0,107.0,1.0,8842.47,Credit,Houston,Online,Engineer,2023-07-31 16:35:59,2024-11-04 08:11:27,Low,0
61.43000000000001,24.0,170.0,1.0,1882.77,Debit,Phoenix,Online,Student,2023-06-29 16:16:37,2024-11-04 08:08:18,Very Low,2
167.44,37.0,82.0,1.0,12526.71,Debit,Mesa,Branch,Doctor,2023-09-25 16:11:18,2024-11-04 08:10:49,Low,0
361.46,21.0,83.0,1.0,4737.84,Debit,Nashville,Online,Student,2023-04-07 17:23:05,2024-11-04 08:10:42,Very Low,2
378.85,78.0,126.0,1.0,2300.53,Debit,Virginia Beach,Branch,Retired,2023-06-16 17:21:15,2024-11-04 08:09:07,High,1
241.11,30.0,55.0,1.0,12385.05,Debit,Columbus,Branch,Doctor,2023-06-16 16:41:23,2024-11-04 08:10:49,Low,0
131.93,31.0,13.0,1.0,4547.06,Credit,Fort Worth,Branch,Engineer,2023-09-11 17:31:10,2024-11-04 08:06:50,Low,2
20.279999999999973,36.0,213.0,1.0,2047.83,Debit,Oklahoma City,Online,Engineer,2023-07-19 17:42:38,2024-11-04 08:10:02,Low,2
415.88,70.0,170.0,1.0,10008.33,Debit,San Diego,Branch,Doctor,2023-04-27 17:30:16,2024-11-04 08:08:01,High,0
49.99000000000001,62.0,112.0,1.0,2299.64,Debit,Omaha,ATM,Retired,2023-02-09 17:53:59,2024-11-04 08:08:15,Medium,1
100.66,50.0,144.0,1.0,14473.33,Debit,Dallas,Branch,Doctor,,2024-11-04 08:11:54,Medium,0
485.54,19.0,148.0,1.0,1533.3199999999997,Debit,Louisville,Online,Student,2023-12-08 16:47:48,2024-11-04 08:11:09,Very Low,2
321.15,46.0,179.0,1.0,7005.05,Debit,Los Angeles,Branch,Doctor,2023-02-10 17:06:40,2024-11-04 08:06:33,Medium,0
711.3,21.0,51.0,1.0,955.3999999999996,Debit,San Jose,Branch,Student,2023-06-26 18:57:37,2024-11-04 08:09:32,Very Low,2
12.230000000000018,42.0,139.0,1.0,7844.88,Debit,Houston,ATM,Engineer,2023-10-12 16:02:13,2024-11-04 08:07:29,Low,0
350.94,20.0,64.0,1.0,221.5600000000004,Debit,Colorado Springs,ATM,Student,2023-10-30 17:17:51,2024-11-04 08:10:35,Very Low,2
301.85,54.0,25.0,1.0,6586.19,Debit,Columbus,Online,Engineer,2023-04-18 17:43:50,2024-11-04 08:10:05,Medium,1
29.339999999999975,65.0,30.0,1.0,3944.82,Debit,Louisville,Online,Retired,2023-03-09 17:37:08,2024-11-04 08:11:42,High,1
231.71,27.0,148.0,1.0,1127.9799999999996,Debit,Raleigh,Branch,Student,2023-04-24 17:01:08,2024-11-04 08:07:02,Low,2
179.43,58.0,244.0,1.0,2626.63,Debit,Oklahoma City,ATM,Retired,2023-08-11 18:20:48,2024-11-04 08:10:00,Medium,1
36.70999999999998,48.0,55.0,1.0,6459.38,Debit,Jacksonville,Branch,Doctor,2023-01-30 17:11:53,2024-11-04 08:11:44,Medium,1
138.12,53.0,281.0,1.0,1649.69,Credit,Los Angeles,Branch,Doctor,2023-04-11 17:18:50,2024-11-04 08:11:23,Medium,1
233.24,33.0,72.0,1.0,6939.23,Debit,Louisville,ATM,Engineer,2023-04-17 16:56:06,2024-11-04 08:07:39,Low,0
609.14,39.0,177.0,1.0,9033.87,Debit,Tucson,ATM,Engineer,2023-11-23 16:09:39,2024-11-04 08:11:33,Low,0
436.64,31.0,111.0,1.0,14365.18,Debit,Los Angeles,Branch,Doctor,2023-12-25 17:46:24,2024-11-04 08:08:23,Low,0
870.43,29.0,55.0,1.0,10115.18,Debit,Los Angeles,Branch,Doctor,2023-05-31 16:54:20,2024-11-04 08:07:52,Low,0
354.4,74.0,128.0,1.0,7358.65,Debit,Chicago,ATM,Retired,2023-11-06 17:23:08,2024-11-04 08:10:00,High,1
22.629999999999995,53.0,112.0,1.0,4438.03,Debit,Kansas City,Online,Engineer,2023-02-20 17:28:15,2024-11-04 08:10:56,Medium,1
182.19,26.0,53.0,1.0,1176.0999999999995,Debit,Mesa,Branch,Student,2023-06-19 16:36:25,2024-11-04 08:06:27,Very Low,2
126.81,26.0,290.0,1.0,5427.98,Debit,Philadelphia,Branch,Engineer,2023-10-30 16:58:01,2024-11-04 08:12:22,Very Low,2
288.17,37.0,50.0,1.0,3653.11,Debit,Virginia Beach,Online,Engineer,2023-09-08 16:48:51,2024-11-04 08:10:16,Low,2
118.76999999999998,55.0,123.0,1.0,2104.82,Debit,Atlanta,Branch,Engineer,2023-10-02 17:44:05,2024-11-04 08:10:29,Medium,1
651.82,21.0,166.0,1.0,1802.77,Debit,Indianapolis,ATM,Student,2023-04-14 17:59:43,2024-11-04 08:07:02,Very Low,2
66.65,37.0,33.0,1.0,3559.96,Debit,Detroit,ATM,Engineer,2023-10-17 16:58:59,2024-11-04 08:11:00,Low,2
98.53,69.0,166.0,1.0,3564.8,Debit,Denver,Branch,Retired,2023-01-16 16:31:48,2024-11-04 08:11:19,High,1
138.95000000000002,71.0,30.0,1.0,6752.92,Debit,Washington,Online,Retired,2023-06-02 16:48:43,2024-11-04 08:08:37,High,1
33.889999999999986,26.0,177.0,1.0,1444.75,Debit,Nashville,Branch,Student,2023-11-10 16:10:34,2024-11-04 08:11:36,Very Low,2
23.70999999999998,58.0,164.0,1.0,10788.89,Debit,Atlanta,Branch,Doctor,2023-09-18 16:04:52,2024-11-04 08:09:16,Medium,0
26.060000000000002,65.0,283.0,1.0,12893.63,Debit,San Diego,ATM,Doctor,2023-12-21 17:01:24,2024-11-04 08:12:00,High,0
17.069999999999993,27.0,44.0,1.0,2798.15,Debit,Los Angeles,Branch,Engineer,2023-05-01 17:17:12,2024-11-04 08:11:25,Low,2
703.89,46.0,62.0,1.0,3583.67,Debit,San Antonio,Online,Engineer,2023-09-22 16:42:15,2024-11-04 08:06:44,Medium,1
26.55000000000001,77.0,228.0,1.0,3085.38,Debit,Houston,ATM,Retired,2023-09-20 17:25:26,2024-11-04 08:07:23,High,1
147.4,42.0,259.0,1.0,6797.71,Debit,San Jose,Branch,Engineer,2023-06-09 16:10:51,2024-11-04 08:07:18,Low,0
202.11,27.0,18.0,1.0,746.4700000000003,Debit,Memphis,ATM,Student,2023-03-30 16:09:26,2024-11-04 08:10:01,Low,2
308.42,75.0,39.0,1.0,5427.81,Debit,Nashville,Branch,Retired,2023-05-02 16:14:22,2024-11-04 08:06:34,High,1
11.180000000000007,53.0,144.0,1.0,7467.3,Debit,Miami,ATM,Engineer,2023-02-27 16:39:28,2024-11-04 08:10:57,Medium,0
294.15,38.0,136.0,1.0,6362.16,Debit,Fresno,Online,Engineer,2023-02-02 16:19:31,2024-11-04 08:07:20,Low,0
29.579999999999984,54.0,112.0,1.0,8345.26,Debit,Colorado Springs,Branch,Engineer,2023-10-30 17:54:19,2024-11-04 08:11:01,Medium,0
139.45,27.0,31.0,1.0,1305.7600000000002,Debit,Boston,Online,Student,2023-07-10 16:43:05,2024-11-04 08:10:08,Low,2
432.63,29.0,137.0,1.0,13648.36,Debit,Colorado Springs,ATM,Doctor,2023-06-30 17:10:38,2024-11-04 08:10:24,Low,0
131.43000000000004,43.0,65.0,1.0,1337.5,Debit,Charlotte,Online,Doctor,2023-02-01 18:47:20,2024-11-04 08:12:12,Low,2
516.72,42.0,128.0,1.0,2015.69,Debit,Mesa,ATM,Engineer,2023-10-09 18:43:04,2024-11-04 08:11:35,Low,2
374.5,26.0,178.0,1.0,1671.5100000000002,Credit,San Francisco,Branch,Student,2023-07-24 16:45:31,2024-11-04 08:08:37,Very Low,2
166.13,68.0,227.0,1.0,11822.53,Debit,Omaha,ATM,Doctor,2023-09-06 17:01:50,2024-11-04 08:12:08,High,0
626.9,23.0,146.0,1.0,587.1099999999997,Debit,Chicago,ATM,Student,2023-10-10 16:42:09,2024-11-04 08:11:30,Very Low,2
466.85,56.0,165.0,1.0,5422.53,Debit,Austin,Branch,Retired,2023-07-17 16:57:14,2024-11-04 08:09:35,Medium,1
788.84,58.0,231.0,1.0,1913.73,Debit,Phoenix,Online,Retired,2023-05-17 17:00:34,2024-11-04 08:09:42,Medium,1
873.65,37.0,59.0,1.0,12139.83,Credit,Oklahoma City,Online,Doctor,2023-03-23 16:38:40,2024-11-04 08:09:57,Low,0
525.28,69.0,134.0,1.0,4693.6,Debit,Colorado Springs,ATM,Retired,2023-04-03 16:37:24,2024-11-04 08:09:39,High,1
110.17000000000002,30.0,137.0,1.0,464.1999999999998,,Raleigh,ATM,Engineer,2023-09-07 16:08:12,2024-11-04 08:12:11,Low,2
632.69,80.0,76.0,1.0,4363.74,Debit,Denver,ATM,Retired,2023-09-12 16:28:38,2024-11-04 08:09:26,High,1
124.35,72.0,90.0,1.0,3319.76,Debit,Oklahoma City,ATM,Retired,2023-12-08 16:39:15,2024-11-04 08:11:35,High,1
43.849999999999994,62.0,122.0,1.0,4356.98,Debit,Fresno,ATM,Retired,2023-03-13 16:25:34,2024-11-04 08:07:18,Medium,1
283.81,28.0,29.000000000000014,1.0,1519.35,Debit,San Diego,Branch,Student,2023-03-09 16:31:54,2024-11-04 08:10:46,Low,2
168.53,71.0,112.0,1.0,5962.58,Debit,San Francisco,ATM,Retired,2023-06-14 16:30:42,2024-11-04 08:12:09,High,1
218.59,40.0,123.0,1.0,6699.23,Credit,Denver,Branch,Engineer,2023-11-27 16:43:28,2024-11-04 08:07:12,Low,0
132.84,21.0,143.0,1.0,822.7299999999996,Debit,Oklahoma City,ATM,Student,2023-08-21 16:28:17,2024-11-04 08:08:40,Very Low,2
157.37,42.0,289.0,1.0,13964.31,Credit,Dallas,Branch,Doctor,2023-11-15 16:54:44,2024-11-04 08:10:30,Low,0
144.77000000000004,20.0,159.0,1.0,867.3199999999997,Debit,Albuquerque,Online,Student,2023-07-17 16:48:23,2024-11-04 08:10:54,Very Low,2
643.22,64.0,93.0,1.0,1035.8600000000001,Debit,Atlanta,ATM,Doctor,2023-05-03 17:04:32,2024-11-04 08:07:46,High,1
208.07,32.0,36.0,1.0,8478.9,Debit,Oklahoma City,Online,Doctor,2023-07-10 16:51:12,2024-11-04 08:11:43,Low,0
94.30000000000001,57.0,57.0,1.0,11088.95,Debit,Phoenix,Branch,Doctor,2023-12-25 17:53:56,2024-11-04 08:08:14,Medium,0
295.5,59.0,36.0,1.0,6280.66,Debit,Mesa,ATM,Retired,2023-11-23 18:00:00,2024-11-04 08:07:08,Medium,1
30.230000000000018,44.0,99.0,1.0,481.1300000000001,Debit,Austin,ATM,Doctor,2023-11-06 17:53:25,2024-11-04 08:12:06,Low,2
112.05000000000001,26.0,159.0,1.0,1122.8799999999997,Credit,Phoenix,ATM,Student,,2024-11-04 08:08:31,Very Low,2
180.24,58.0,144.0,1.0,8431.23,Debit,Phoenix,Branch,Engineer,2023-07-03 17:03:48,2024-11-04 08:09:17,Medium,0
13.70999999999998,38.0,148.0,1.0,8342.79,Credit,Denver,Online,Engineer,2023-05-30 17:54:22,2024-11-04 08:11:17,Low,0
96.54000000000002,58.0,95.0,1.0,7182.22,Debit,New York,Branch,Retired,2023-03-13 17:26:17,2024-11-04 08:10:31,Medium,1
79.35,67.0,70.0,1.0,1692.15,Debit,Los Angeles,Online,Retired,,2024-11-04 08:09:48,High,1
101.04000000000002,27.0,160.0,1.0,1695.5699999999997,Debit,San Antonio,ATM,Student,2023-07-10 18:16:07,2024-11-04 08:06:43,Low,2
74.42000000000002,49.0,68.0,1.0,6264.21,Debit,El Paso,Online,Engineer,2023-11-23 17:23:16,2024-11-04 08:11:23,Medium,1
39.65999999999997,52.0,169.0,1.0,8497.34,Debit,Virginia Beach,Branch,Engineer,2023-05-18 16:16:53,2024-11-04 08:07:20,Medium,0
99.36000000000001,40.0,46.0,1.0,1272.12,Debit,Seattle,ATM,Doctor,2023-05-09 16:55:54,2024-11-04 08:09:15,Low,2
123.85,56.0,244.0,1.0,3959.62,Debit,Las Vegas,Online,Engineer,2023-08-25 18:47:28,2024-11-04 08:06:36,Medium,1
426.93,19.0,248.0,1.0,476.1899999999996,Debit,Omaha,ATM,Student,2023-12-25 17:05:00,2024-11-04 08:09:12,Very Low,2
133.73,25.0,123.0,1.0,1872.2200000000003,Credit,San Jose,Online,Student,2023-05-16 16:21:42,2024-11-04 08:09:22,Very Low,2
222.39,49.0,73.0,1.0,3117.39,Debit,Virginia Beach,Online,Engineer,2023-08-23 16:32:59,2024-11-04 08:10:52,Medium,1
215.94,22.0,140.0,1.0,1841.69,Credit,Virginia Beach,Online,Student,2023-06-05 16:06:43,2024-11-04 08:10:45,Very Low,2
826.23,29.0,209.0,1.0,7580.59,Debit,Colorado Springs,ATM,Doctor,2023-05-31 16:25:19,,Low,0
211.36,35.0,67.0,1.0,7936.91,Debit,Columbus,Online,Engineer,2023-10-11 16:14:28,2024-11-04 08:08:50,Low,0
131.46,67.0,258.0,1.0,6642.33,Debit,Charlotte,Branch,Retired,2023-05-15 16:37:12,2024-11-04 08:11:30,High,1
202.86,61.0,149.0,1.0,7642.25,Credit,Memphis,Branch,Doctor,2023-05-22 17:24:46,2024-11-04 08:08:54,Medium,1
268.39,26.0,171.0,1.0,136.73999999999978,Debit,Miami,ATM,Student,2023-06-26 18:25:14,2024-11-04 08:06:40,Very Low,2
137.35,40.0,220.0,1.0,12662.66,Credit,Sacramento,,Doctor,2023-03-29 18:12:17,2024-11-04 08:10:23,Low,0
712.75,44.0,25.0,1.0,8126.06,Debit,Philadelphia,Branch,Doctor,,2024-11-04 08:09:52,Low,0
353.82,42.0,143.0,1.0,705.75,Debit,Milwaukee,ATM,Doctor,2023-04-10 17:57:59,2024-11-04 08:06:40,Low,2
507.25,45.0,143.0,1.0,5331.57,Debit,Washington,Branch,Retired,2023-10-30 17:21:38,2024-11-04 08:11:10,Medium,1
212.74,27.0,128.0,1.0,7645.47,Debit,Seattle,Branch,Engineer,2023-12-14 18:53:34,,Low,0
364.42,51.0,146.0,1.0,8119.73,Debit,Colorado Springs,ATM,Engineer,2023-10-10 17:07:27,2024-11-04 08:09:16,Medium,0
195.12,46.0,144.0,1.0,6101.15,Debit,Louisville,ATM,Doctor,2023-07-25 17:42:45,2024-11-04 08:10:40,Medium,0
230.61,80.0,204.0,1.0,2561.42,Debit,Raleigh,Branch,Retired,2023-09-04 16:41:19,2024-11-04 08:09:46,High,1
739.28,58.0,47.0,1.0,11905.64,Credit,Tucson,Branch,Doctor,2023-06-19 16:46:11,2024-11-04 08:11:13,Medium,0
390.35,64.0,61.00000000000001,1.0,7095.88,Credit,Omaha,ATM,Doctor,2023-09-26 18:36:46,2024-11-04 08:10:01,High,1
242.03,58.0,124.0,1.0,4382.73,Debit,Dallas,Online,Engineer,2023-03-13 16:08:41,2024-11-04 08:07:12,Medium,1
242.39,18.0,271.0,1.0,1328.73,Credit,San Antonio,ATM,Student,2023-11-20 16:29:28,2024-11-04 08:06:48,Very Low,2
135.03,23.0,180.0,1.0,1278.0,Debit,San Francisco,ATM,Student,2023-02-24 17:00:26,2024-11-04 08:08:18,Very Low,2
193.54,80.0,267.0,1.0,2929.51,Debit,Oklahoma City,Branch,Retired,2023-10-24 16:43:03,2024-11-04 08:08:26,High,1
617.3600000000001,29.0,61.00000000000001,1.0,8926.38,Debit,Kansas City,,Engineer,2023-11-21 17:05:17,2024-11-04 08:09:23,Low,0
775.23,59.0,38.0,1.0,5977.59,Credit,Albuquerque,Online,Doctor,2023-08-07 16:40:02,2024-11-04 08:07:01,Medium,1
266.57,72.0,100.0,1.0,7676.92,Debit,El Paso,ATM,Retired,2023-09-26 17:07:06,2024-11-04 08:09:17,High,1
